SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
점원,단팥빵 3개에 2000원으로 할인해요,16351118,D,소매,제과점,0,2,할인제품 문의,,A,,,,,단팥빵 3개에 2000원으로 할인해요,"단팥빵,3개,2000원,할인",,"단팥빵/빵 종류,3개/수량,2000원/가격"
고객,다른 할인은 안 하나요?,16351118,D,소매,제과점,1,3,할인제품 문의,,Q,,다른 할인은 안 하나요?,,,,할인,,
점원,케이크도 20% 할인 중이에요,16351118,D,소매,제과점,0,4,할인제품 문의,,A,,,,,케이크도 20% 할인 중이에요,"케이크,20%,할인",%/퍼센트,"케이크/음식 종류,20퍼센트/할인율"
고객,케이크 하나 포장해주시겠어요?,16351118,D,소매,제과점,1,5,빵 주문,,Q,,케이크 하나 포장해주시겠어요?,,,,"케이크,하나,포장",,"케이크/음식 종류,하나/수량"
점원,"네, 초 몇 개 필요하세요?",16351118,D,소매,제과점,0,6,빵 주문,케이크 초 문의,Q,,,"네, 초 몇 개 필요하세요?",,,"초,몇 개",,몇 개/수량
고객,초는 23개 주세요,16351118,D,소매,제과점,1,7,빵 주문,케이크 초 문의,A,,,,초는 23개 주세요,,"초,23개",,23개/수량
점원,"네, 케이크 바로 안 드시면 냉장 보관해주세요",16351118,D,소매,제과점,0,8,빵 주문,,A,5,,,,"네, 케이크 바로 안 드시면 냉장 보관해주세요","케이크,냉장 보관",,"케이크/음식 종류,냉장 보관/저장방법"
고객,오늘의 빵은 뭐예요?,16351886,D,소매,제과점,1,1,빵 종류 문의,,Q,,오늘의 빵은 뭐예요?,,,,빵,,빵/음식 종류
점원,햄 치즈 루콜라 샌드위치예요,16351886,D,소매,제과점,0,2,빵 종류 문의,,A,,,,,햄 치즈 루콜라 샌드위치예요,햄 치즈 루콜라 샌드위치,,햄 치즈 루콜라 샌드위치/샌드위치 종류
고객,햄 치즈 루콜라 샌드위치 두 개 주세요,16351886,D,소매,제과점,1,3,빵 주문,,Q,,햄 치즈 루콜라 샌드위치 두 개 주세요,,,,"햄 치즈 루콜라 샌드위치,두 개",,"햄 치즈 루콜라 샌드위치/샌드위치 종류,두 개/수량"
점원,샌드위치 데워서 드릴까요?,16351886,D,소매,제과점,0,4,빵 주문,빵 보온 문의,Q,,,샌드위치 데워서 드릴까요?,,,샌드위치,,샌드위치/음식 종류
고객,"네, 샌드위치 데워서 주세요",16351886,D,소매,제과점,1,5,빵 주문,빵 보온 문의,A,,,,"네, 샌드위치 데워서 주세요",,샌드위치,,샌드위치/음식 종류
점원,샌드위치 드시고 가시나요?,16351886,D,소매,제과점,0,6,빵 주문,테이크아웃 문의,Q,,,샌드위치 드시고 가시나요?,,,샌드위치,,샌드위치/음식 종류
고객,샌드위치 가지고 갈 거예요,16351886,D,소매,제과점,1,7,빵 주문,테이크아웃 문의,A,,,,샌드위치 가지고 갈 거예요,,샌드위치,,샌드위치/음식 종류
점원,"네, 샌드위치 두 개 포장해 드릴게요",16351886,D,소매,제과점,0,8,빵 주문,,A,3,,,,"네, 샌드위치 두 개 포장해 드릴게요","샌드위치,두 개",,"샌드위치/음식 종류,두 개/수량"
고객,포크랑 나이트도 넣어주실 수 있나요?,16351886,D,소매,제과점,1,9,부가물품 문의,,Q,,포크랑 나이트도 넣어주실 수 있나요?,,,,"포크,나이트",나이트/나이프,"포크/식기 종류,나이프/식기 종류"
점원,"네, 물티슈도 같이 넣어드릴게요",16351886,D,소매,제과점,0,10,부가물품 문의,,A,,,,,"네, 물티슈도 같이 넣어드릴게요",물티슈,,
고객,제일 잘 나가는 빵이 뭔가요?,16356751,D,소매,제과점,1,1,인기상품 문의,,Q,,제일 잘 나가는 빵이 뭔가요?,,,,빵,,빵/음식 종류
점원,이쪽 코너에 있는 바게트 시리즈가 제일 잘 나가요,16356751,D,소매,제과점,0,2,인기상품 문의,,A,,,,,이쪽 코너에 있는 바게트 시리즈가 제일 잘 나가요,바게트,,바게트/빵 종류
고객,바게트 시식 가능한가요?,16356751,D,소매,제과점,1,3,시식문의,,Q,,바게트 시식 가능한가요?,,,,"바게트,시식",,바게트/빵 종류
점원,"네, 원하시면 다른 빵들도 시식 가능하세요",16356751,D,소매,제과점,0,4,시식문의,,A,,,,,"네, 원하시면 다른 빵들도 시식 가능하세요","빵,시식",,빵/음식 종류
고객,맛이 괜찮아서 구매하고 싶은데 썰어도 주시나요?,16356751,D,소매,제과점,1,5,빵 분리 요청문의,,Q,,맛이 괜찮아서 구매하고 싶은데 썰어도 주시나요?,,,,,,
점원,"네, 바게트는 원하시면 썰어 드려요",16356751,D,소매,제과점,0,6,빵 분리 요청문의,,A,,,,,"네, 바게트는 원하시면 썰어 드려요",바게트,,바게트/빵 종류
고객,포인트 카드도 있나요?,16356751,D,소매,제과점,1,7,적립 문의,,Q,,포인트 카드도 있나요?,,,,포인트 카드,,포인트 카드/카드 종류
점원,"네, 결제와 함께 저희 매장 포인트 카드 발급 좀 도와드릴까요?",16356751,D,소매,제과점,0,8,적립 문의,적립카드 발급 요청,Q,,,"네, 결제와 함께 저희 매장 포인트 카드 발급 좀 도와드릴까요?",,,"매장,포인트 카드,발급",,포인트 카드/카드 종류
고객,"네, 포인트 카드 만들어 주세요",16356751,D,소매,제과점,1,9,적립 문의,적립카드 발급 요청,A,,,,"네, 포인트 카드 만들어 주세요",,포인트 카드,,포인트 카드/카드 종류
점원,적립되셨어요,16356751,D,소매,제과점,0,10,적립 문의,,A,7,,,,적립되셨어요,적립,,
고객,고구마케이크 있어요?,16402320,D,소매,제과점,1,1,빵 종류 문의,,Q,,고구마케이크 있어요?,,,,고구마케이크,,고구마케이크/케이크 종류
점원,고구마케이크는 주문하셔야 해요,16402320,D,소매,제과점,0,2,빵 종류 문의,,A,,,,,고구마케이크는 주문하셔야 해요,"고구마케이크,주문",,고구마케이크/케이크 종류
고객,고구마 케이크 가격은 얼마예요?,16402320,D,소매,제과점,1,3,가격 문의,,Q,,고구마 케이크 가격은 얼마예요?,,,,"고구마 케이크,가격",,고구마케이크/케이크 종류
점원,케이크는 사이즈별로 가격이 달라요,16402320,D,소매,제과점,0,4,가격 문의,,A,,,,,케이크는 사이즈별로 가격이 달라요,"케이크,사이즈,가격",,케이크/음식 종류
고객,젤 큰 고구마 케이크는 얼마예요?,16402320,D,소매,제과점,1,5,가격 문의,,Q,,젤 큰 고구마 케이크는 얼마예요?,,,,고구마 케이크,,고구마 케이크/케이크 종류
점원,고구마 케이크 큰 사이즈는 3만 원이에요,16402320,D,소매,제과점,0,6,가격 문의,,A,,,,,고구마 케이크 큰 사이즈는 3만 원이에요,"고구마 케이크,큰 사이즈,3만 원",,"고구마 케이크/케이크 종류,3만 원/가격"
고객,젤 작은 고구마 케이크는 얼마예요?,16402320,D,소매,제과점,1,7,가격 문의,,Q,,젤 작은 고구마 케이크는 얼마예요?,,,,고구마 케이크,,고구마 케이크/케이크 종류
점원,고구마 케이크 작은 사이즈는 1만 5천 원이요,16402320,D,소매,제과점,0,8,가격 문의,,A,,,,,고구마 케이크 작은 사이즈는 1만 5천 원이요,"고구마 케이크,작은 사이즈,1만 5천 원",,"고구마 케이크/케이크 종류,1만 5천 원/가격"
고객,고구마케이크 젤 큰 걸로 주문할게요,16402320,D,소매,제과점,1,9,빵 주문,,Q,,고구마케이크 젤 큰 걸로 주문할게요,,,,"고구마케이크,주문",,고구마케이크/케이크 종류
점원,"네, 주문 날짜는 맞춰 드릴게요",16402320,D,소매,제과점,0,10,빵 주문,,A,,,,,"네, 주문 날짜는 맞춰 드릴게요",주문 날짜,,
고객,"사장님, 여기 식빵은 어디 있어요?",16405649,D,소매,제과점,1,1,진열위치 문의,,Q,,"사장님, 여기 식빵은 어디 있어요?",,,,"사장님,식빵",,"사장님/호칭,식빵/빵 종류"
점원,식빵은 창가 쪽에 있어요,16405649,D,소매,제과점,0,2,진열위치 문의,,A,,,,,식빵은 창가 쪽에 있어요,식빵,,식빵/빵 종류
고객,식빵은 뭐가 제일 잘 나가요?,16405649,D,소매,제과점,1,3,인기상품 문의,,Q,,식빵은 뭐가 제일 잘 나가요?,,,,식빵,,식빵/빵 종류
점원,페이스트리 식빵이  잘 나가요,16405649,D,소매,제과점,0,4,인기상품 문의,,A,,,,,페이스트리 식빵이  잘 나가요,페이스트리 식빵,,페이스트리 식빵/식빵 종류
고객,페이스트리 식빵 통으로 되어있는데 잘라주시나요?,16405649,D,소매,제과점,1,5,빵 분리 요청문의,,Q,,페이스트리 식빵 통으로 되어있는데 잘라주시나요?,,,,페이스트리 식빵,,페이스트리 식빵/식빵 종류
점원,페이스트리 식빵은 빵 특성상 일반 식빵처럼 얇게 하기는 어려워요,16405649,D,소매,제과점,0,6,빵 분리 요청문의,,A,,,,,페이스트리 식빵은 빵 특성상 일반 식빵처럼 얇게 하기는 어려워요,"페이스트리 식빵,빵,일반 식빵",,"페이스트리 식빵/식빵 종류,빵/음식 종류,일반 식빵/식빵 종류"
고객,페이스트리 식빵 하나 잘라주세요,16405649,D,소매,제과점,1,7,빵 분리 요청문의,,Q,,페이스트리 식빵 하나 잘라주세요,,,,"페이스트리 식빵,하나",,"페이스트리 식빵/식빵 종류,하나/수량"
점원,"네, 가능하면 다음 날부터는 냉장이나 냉동 보관해주세요",16405649,D,소매,제과점,0,8,빵 분리 요청문의,,A,,,,,"네, 가능하면 다음 날부터는 냉장이나 냉동 보관해주세요","냉장,냉동 보관",,"냉장/저장방법,냉동 보관/저장방법"
고객,포인트 적립해주세요,16405649,D,소매,제과점,1,9,적립 요청,,Q,,포인트 적립해주세요,,,,"포인트,적립",,
점원,"네, 번호 입력해주세요",16405649,D,소매,제과점,0,10,적립 요청,,A,,,,,"네, 번호 입력해주세요",번호,,
고객,팥빵 있나요?,16404116,D,소매,제과점,1,1,빵 종류 문의,,Q,,팥빵 있나요?,,,,팥빵,,팥빵/빵 종류
점원,"네, 팥빵은 저쪽 매대에서 확인하시면 돼요",16404116,D,소매,제과점,0,2,빵 종류 문의,,A,,,,,"네, 팥빵은 저쪽 매대에서 확인하시면 돼요",팥빵,,팥빵/빵 종류
고객,팥빵 계산해주세요,16404116,D,소매,제과점,1,3,빵 주문,,Q,,팥빵 계산해주세요,,,,팥빵,,팥빵/빵 종류
점원,"팥빵, 총 10개 주문하셨어요",16404116,D,소매,제과점,0,4,빵 주문,,A,,,,,"팥빵, 총 10개 주문하셨어요","팥빵,10개",,"팥빵/빵 종류,10개/수량"
고객,팥빵 2개씩 봉투에 담아주실 수 있나요?,16404116,D,소매,제과점,1,5,포장 요청,,Q,,팥빵 2개씩 봉투에 담아주실 수 있나요?,,,,"팥빵,2개,봉투",,"팥빵/빵 종류,2개/수량"
점원,"네, 2개씩 포장해서 드릴게요",16404116,D,소매,제과점,0,6,포장 요청,,A,,,,,"네, 2개씩 포장해서 드릴게요","2개,포장",,2개/수량
고객,결제는 카드로 하겠습니다,16404116,D,소매,제과점,1,7,결제 문의요청,,Q,,결제는 카드로 하겠습니다,,,,"결제,카드",,카드/결제수단
점원,카드 받았어요,16404116,D,소매,제과점,0,8,결제 문의요청,,A,,,,,카드 받았어요,카드,,카드/결제수단
고객,오늘 치아바타 나왔나요?,16394906,D,소매,제과점,1,1,빵 나오는 시간 문의,,Q,,오늘 치아바타 나왔나요?,,,,"오늘,치아바타",,"오늘/시간,치아바타/빵 종류"
점원,"네, 좀 전에 구워진 치아바타 나왔어요",16394906,D,소매,제과점,0,2,빵 나오는 시간 문의,,A,,,,,"네, 좀 전에 구워진 치아바타 나왔어요",치아바타,,치아바타/빵 종류
고객,잠시 좀 둘러볼게요,16394906,D,소매,제과점,1,3,기타 요청,,Q,,잠시 좀 둘러볼게요,,,,,,
점원,"네, 한 번 둘러보세요",16394906,D,소매,제과점,0,4,기타 요청,,A,,,,,"네, 한 번 둘러보세요",,,
고객,할라피뇨 치즈도 있네요?,16394906,D,소매,제과점,1,5,빵 종류 문의,,Q,,할라피뇨 치즈도 있네요?,,,,할라피뇨 치즈,,할라피뇨 치즈/치즈 종류
점원,"네, 할라피뇨 치즈 아직 두 개 남았어요",16394906,D,소매,제과점,0,6,빵 종류 문의,,A,,,,,"네, 할라피뇨 치즈 아직 두 개 남았어요","할라피뇨 치즈,두 개",,"할라피뇨 치즈/치즈 종류,두 개/수량"
고객,저 그럼 치아바타 두 개랑 할라피뇨 치즈 두 개 포장해 주세요,16394906,D,소매,제과점,1,7,빵 주문,,Q,,저 그럼 치아바타 두 개랑 할라피뇨 치즈 두 개 포장해 주세요,,,,"치아바타,두 개,할라피뇨 치즈,두 개",,"치아바타/빵 종류,두 개/수량,할라피뇨 치즈/치즈 종류"
점원,빵은 잘라드릴까요?,16394906,D,소매,제과점,0,8,빵 주문,빵 분리 문의,Q,,,빵은 잘라드릴까요?,,,빵,,빵/음식 종류
고객,빵 두 개 다 하나는 잘라주시고 하나는 그냥 통으로 주세요,16394906,D,소매,제과점,1,9,빵 주문,빵 분리 문의,A,,,,빵 두 개 다 하나는 잘라주시고 하나는 그냥 통으로 주세요,,"빵,두 개,하나,하나",,"빵/음식 종류,두 개/수량,하나/수량"
점원,"네, 여기 자른 거랑 통으로 포장한 거 나왔어요",16394906,D,소매,제과점,0,10,빵 주문,,A,7,,,,"네, 여기 자른 거랑 통으로 포장한 거 나왔어요",포장,,
고객,식빵 있어요?,16350362,D,소매,제과점,1,1,빵 종류 문의,,Q,,식빵 있어요?,,,,식빵,,식빵/빵 종류
점원,"네, 우유 식빵 있어요",16350362,D,소매,제과점,0,2,빵 종류 문의,,A,,,,,"네, 우유 식빵 있어요",우유 식빵,,우유 식빵/식빵 종류
고객,우유 식빵은 오늘 만든 거 맞나요?,16350362,D,소매,제과점,1,3,갓 구운 빵 문의요청,,Q,,우유 식빵은 오늘 만든 거 맞나요?,,,,"우유 식빵,오늘",,"우유 식빵/식빵 종류,오늘/시간"
점원,"네, 우유 식빵은 방금 만들었어요",16350362,D,소매,제과점,0,4,갓 구운 빵 문의요청,,A,,,,,"네, 우유 식빵은 방금 만들었어요",우유 식빵,,우유 식빵/식빵 종류
고객,슈크림 빵은 얼마에요?,16350362,D,소매,제과점,1,5,가격 문의,,Q,,슈크림 빵은 얼마에요?,,,,슈크림 빵,,슈크림 빵/빵 종류
점원,슈크림 빵은 4개에 2천 원이에요,16350362,D,소매,제과점,0,6,가격 문의,,A,,,,,슈크림 빵은 4개에 2천 원이에요,"슈크림 빵,4개,2천 원",,"슈크림 빵/빵 종류,4개/수량,2천 원/가격"
고객,동물성 생크림을 사용했나요?,16350362,D,소매,제과점,1,7,재료 문의,,Q,,동물성 생크림을 사용했나요?,,,,동물성 생크림,,동물성 생크림/생크림 종류
점원,식물성 생크림을 사용했어요,16350362,D,소매,제과점,0,8,재료 문의,,A,,,,,식물성 생크림을 사용했어요,식물성 생크림,,식물성 생크림/생크림 종류
고객,슈크림 빵은 맛있어요?,16350362,D,소매,제과점,1,9,빵 종류 문의,,Q,,슈크림 빵은 맛있어요?,,,,슈크림 빵,,슈크림 빵/빵 종류
점원,"네, 여기서 슈크림 빵이 제일 잘 나가요",16350362,D,소매,제과점,0,10,빵 종류 문의,,A,,,,,"네, 여기서 슈크림 빵이 제일 잘 나가요",슈크림 빵,,슈크림 빵/빵 종류
고객,여기 피자 빵 1개 얼마인가요?,16394140,D,소매,제과점,1,1,가격 문의,,Q,,여기 피자 빵 1개 얼마인가요?,,,,"피자 빵,1개",,"피자 빵/빵 종류,1개/수량"
점원,피자 빵은 2500원이에요,16394140,D,소매,제과점,0,2,가격 문의,,A,,,,,피자 빵은 2500원이에요,"피자 빵,2500원",,"피자 빵/빵 종류,2500원/가격"
고객,차 가지고 나왔는데 주차는 어디다 하면 되나요?,16394140,D,소매,제과점,1,3,주차장 문의,,Q,,차 가지고 나왔는데 주차는 어디다 하면 되나요?,,,,"차,주차",,
점원,건물 뒤 공영 주차장에 하시면 돼요,16394140,D,소매,제과점,0,4,주차장 문의,,A,,,,,건물 뒤 공영 주차장에 하시면 돼요,공영 주차장,,
고객,주차 도장 찍어 주시나요?,16394140,D,소매,제과점,1,5,주차증 발행 요청,,Q,,주차 도장 찍어 주시나요?,,,,,,
점원,2만 원어치 이상 사시면 30분 무료 도장 찍어 드려요,16394140,D,소매,제과점,0,6,주차증 발행 요청,,A,,,,,2만 원어치 이상 사시면 30분 무료 도장 찍어 드려요,,,
고객,여기 몇 시까지 영업하나요?,16394140,D,소매,제과점,1,7,문 닫는 시간 문의,,Q,,여기 몇 시까지 영업하나요?,,,,"몇 시,영업",,몇 시/시간
점원,밤 9시까지 영업해요,16394140,D,소매,제과점,0,8,문 닫는 시간 문의,,A,,,,,밤 9시까지 영업해요,"밤,9시,영업",,"밤/시간,9시/시간"
고객,여기 화장실이 어디 있나요?,16394140,D,소매,제과점,1,9,화장실 문의,,Q,,여기 화장실이 어디 있나요?,,,,화장실,,
점원,화장실은 건물 2층에 있어요,16394140,D,소매,제과점,0,10,화장실 문의,,A,,,,,화장실은 건물 2층에 있어요,"화장실,건물 2층",,
고객,케이크 추천 좀 해주세요,16356252,D,소매,제과점,1,1,빵 추천 요청,,Q,,케이크 추천 좀 해주세요,,,,"케이크,추천",,케이크/음식 종류
점원,케이크는 어떤 분이 드실 건가요?,16356252,D,소매,제과점,0,2,빵 추천 요청,소비자 확인,Q,,,케이크는 어떤 분이 드실 건가요?,,,케이크,,케이크/음식 종류
고객,저희 부모님이 드실 건데 너무 달지 않았으면 좋겠어요,16356252,D,소매,제과점,1,3,빵 추천 요청,소비자 확인,A,,,,저희 부모님이 드실 건데 너무 달지 않았으면 좋겠어요,,부모님,,부모님/호칭
