SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
고객,피로회복제 약이랑 드링크 함께 먹으면 좀 풀리나요?,장미연_약국_26,E,생활서비스,약국,1,9,제품 효과 문의,,Q,,피로회복제 약이랑 드링크 함께 먹으면 좀 풀리나요?,,,,"피로회복제, 약, 드링크",,"피로회복제/의약외품종류, 드링크/약의형태"
점원,"네, 효과는 있어요",장미연_약국_26,E,생활서비스,약국,0,10,제품 효과 문의,,A,,,,,"네, 효과는 있어요",효과,,
고객,박스로는 얼마에요?,장미연_약국_26,E,생활서비스,약국,1,11,가격 문의,,Q,,박스로는 얼마에요?,,,,"박스, 얼마",,박스/포장형태
점원,보시면 6개월에 15만원입니다,장미연_약국_26,E,생활서비스,약국,0,12,가격 문의,,A,,,,,보시면 6개월에 15만원입니다,"6개월, 15만원",,"6개월/특정기간, 15만원/가격"
고객,현금으로 하면 할인되나요?,장미연_약국_26,E,생활서비스,약국,1,13,할인 문의,,Q,,현금으로 하면 할인되나요?,,,,"현금, 할인",,현금/결제수단
점원,할인은 안되세요,장미연_약국_26,E,생활서비스,약국,0,14,할인 문의,,A,,,,,할인은 안되세요,할인,,
고객,피로회복제 드링크로 하나 주세요,장미연_약국_27,E,생활서비스,약국,1,1,단순 구매 요청,,Q,,피로회복제 드링크로 하나 주세요,,,,"피로회복제, 드링크, 하나",,"피로회복제/의약외품종류, 드링크/약의형태, 하나/개수"
점원,"네, 잠시만 기다려주세요",장미연_약국_27,E,생활서비스,약국,0,2,단순 구매 요청,,A,,,,,"네, 잠시만 기다려주세요",,,
고객,얼마죠?,장미연_약국_27,E,생활서비스,약국,1,3,가격 문의,,Q,,얼마죠?,,,,얼마,,
점원,천원이에요,장미연_약국_27,E,생활서비스,약국,0,4,가격 문의,,A,,,,,천원이에요,천원,,천원/가격
고객,계속 피곤하고 그런데 왜 그런거에요?,장미연_약국_27,E,생활서비스,약국,1,5,증상 문의,,Q,,계속 피곤하고 그런데 왜 그런거에요?,,,,피곤,,피곤/증상
점원,누적이 되서 그러실 거에요,장미연_약국_27,E,생활서비스,약국,0,6,증상 문의,,A,,,,,누적이 되서 그러실 거에요,누적,,
고객,알약도 있나요?,장미연_약국_27,E,생활서비스,약국,1,7,제품 형태에 따른 의약품 요청,,Q,,알약도 있나요?,,,,알약,,알약/약의형태
점원,"네, 가져다 드릴게요",장미연_약국_27,E,생활서비스,약국,0,8,제품 형태에 따른 의약품 요청,,A,,,,,"네, 가져다 드릴게요",,,
고객,영양제는 주로 어떤게 있나요?,장미연_약국_27,E,생활서비스,약국,1,9,제품 문의,,Q,,영양제는 주로 어떤게 있나요?,,,,영양제,,영양제/의약외품종류
점원,필요에 따라 종류가 다르게 있어요,장미연_약국_27,E,생활서비스,약국,0,10,제품 문의,,A,,,,,필요에 따라 종류가 다르게 있어요,"필요, 종류",,
고객,박카스 주세요,장미연_약국_28,E,생활서비스,약국,1,1,단순 구매 요청,,Q,,박카스 주세요,,,,박카스,,박카스/제품명
점원,하나면 되나요?,장미연_약국_28,E,생활서비스,약국,0,2,단순 구매 요청,구매 수량,Q,,,하나면 되나요?,,,하나,,하나/개수
고객,얼마죠?,장미연_약국_28,E,생활서비스,약국,1,3,가격 문의,,Q,,얼마죠?,,,,얼마,,
점원,오백원이요,장미연_약국_28,E,생활서비스,약국,0,4,가격 문의,,A,,,,,오백원이요,오백원,,오백원/가격
고객,피곤 할때마다 박카스 먹는데 중독 안되나요?,장미연_약국_28,E,생활서비스,약국,1,5,전문가 의견 문의,,Q,,피곤 할때마다 박카스 먹는데 중독 안되나요?,,,,"피곤, 박카스, 중독",,"피곤/증상, 박카스/제품명, 중독/증상"
점원,카페인이 있긴 한데 커피 정도 들어가 있어요,장미연_약국_28,E,생활서비스,약국,0,6,전문가 의견 문의,,A,,,,,카페인이 있긴 한데 커피 정도 들어가 있어요,"카페인, 커피",,"카페인/성분, 커피/음료종류"
고객,박카스에도 카페인이 있어요?,장미연_약국_28,E,생활서비스,약국,1,7,제품 성분 문의,,Q,,박카스에도 카페인이 있어요?,,,,"박카스, 카페인",,"박카스/제품명, 카페인/성분"
점원,"네, 그래서 중독되실 수 있어요",장미연_약국_28,E,생활서비스,약국,0,8,제품 성분 문의,,A,,,,,"네, 그래서 중독되실 수 있어요",중독,,중독/증상
고객,피로에 박카스 보다 더 좋은 거 있나요?,장미연_약국_28,E,생활서비스,약국,1,9,의약품 추천 요청,,Q,,피로에 박카스 보다 더 좋은 거 있나요?,,,,"피로, 박카스",,"피로/증상, 박카스/제품명"
점원,드실 수 있는 피로회복제 드시는게 좋아요,장미연_약국_28,E,생활서비스,약국,0,10,의약품 추천 요청,,A,,,,,드실 수 있는 피로회복제 드시는게 좋아요,피로회복제,,피로회복제/의약외품종류
고객,박카스 있어요?,장미연_약국_29,E,생활서비스,약국,1,1,제품 문의,,Q,,박카스 있어요?,,,,박카스,,박카스/제품명
점원,박카스 육백원입니다,장미연_약국_29,E,생활서비스,약국,0,2,가격 문의,,A,,,,,박카스 육백원입니다,"박카스, 육백원",,"박카스/제품명, 육백원/가격"
고객,"네, 하나 주세요",장미연_약국_29,E,생활서비스,약국,1,3,단순 구매 요청,,Q,,"네, 하나 주세요",,,,하나,,하나/개수
점원,비타민하고 같이하면 천원이거든요,장미연_약국_29,E,생활서비스,약국,0,4,가격 문의,,A,,,,,비타민하고 같이하면 천원이거든요,"비타민, 천원",,비타민/비타민종류
고객,박카스만 먹을게요,장미연_약국_29,E,생활서비스,약국,1,5,단순 구매 요청,,Q,,박카스만 먹을게요,,,,박카스,,박카스/제품명
점원,영양제나 비타민 종류가 다양한데 어떠세요?,장미연_약국_29,E,생활서비스,약국,0,6,의약품 추천 요청,제품 추천,Q,,,영양제나 비타민 종류가 다양한데 어떠세요?,,,"영양제, 비타민, 종류",,"영양제/의약외품종류, 비타민/비타민종류"
고객,영양제나 비타민 같은건가요?,장미연_약국_29,E,생활서비스,약국,1,7,제품 효과 문의,,Q,,영양제나 비타민 같은건가요?,,,,"영양제, 비타민",,"영양제/의약외품종류, 비타민/비타민종류"
점원,같다고 볼 수 있는데 비싼 제품 중에 태반이라는 것도 있어요,장미연_약국_29,E,생활서비스,약국,0,8,제품 효과 문의,,A,,,,,같다고 볼 수 있는데 비싼 제품 중에 태반이라는 것도 있어요,"제품, 태반",,태반/제품명
고객,태반 먹으면 좋아요?,장미연_약국_29,E,생활서비스,약국,1,9,제품 효과 문의,,Q,,태반 먹으면 좋아요?,,,,태반,,태반/제품명
점원,태반 자체가 영양덩어리에요,장미연_약국_29,E,생활서비스,약국,0,10,제품 효과 문의,,A,,,,,태반 자체가 영양덩어리에요,"태반, 자체, 영양덩어리",,"태반/제품명, 영양덩어리/성분형태"
고객,태반은 얼마에요?,장미연_약국_29,E,생활서비스,약국,1,11,가격 문의,,Q,,태반은 얼마에요?,,,,"태반, 얼마",,태반/제품명
점원,만원이에요,장미연_약국_29,E,생활서비스,약국,0,12,가격 문의,,A,,,,,만원이에요,만원,,만원/가격
고객,"약사님, 박카스 하나 주세요",장미연_약국_30,E,생활서비스,약국,1,1,단순 구매 요청,,Q,,"약사님, 박카스 하나 주세요",,,,"약사님, 박카스, 하나",,"약사님/호칭, 박카스/제품명, 하나/개수"
점원,한 통이요?,장미연_약국_30,E,생활서비스,약국,0,2,단순 구매 요청,구매 수량,Q,,,한 통이요?,,,한 통,,한 통/개수
고객,네 많이 피곤할때 영양제는 어떤 거 먹어야해요?,장미연_약국_30,E,생활서비스,약국,1,3,의약품 추천 요청,,Q,,네 많이 피곤할때 영양제는 어떤 거 먹어야해요?,,,,"피곤, 영양제",,"피곤/증상, 영양제/의약외품종류"
점원,보여드릴게요,장미연_약국_30,E,생활서비스,약국,0,4,의약품 추천 요청,,A,,,,,보여드릴게요,,,
고객,몇 달 치인가요?,장미연_약국_30,E,생활서비스,약국,1,5,제품 문의,,Q,,몇 달 치인가요?,,,,달,,
점원,3개월에 3만원이에요,장미연_약국_30,E,생활서비스,약국,0,6,가격 문의,,A,,,,,3개월에 3만원이에요,"3개월, 3만원",,"3개월/특정기간, 3만원/가격"
고객,매일 한개씩 먹으면 좋나요?,장미연_약국_30,E,생활서비스,약국,1,7,제품 효과 문의,,Q,,매일 한개씩 먹으면 좋나요?,,,,"매일, 한 개",,"매일/특정기간, 한 개/개수"
점원,꾸준히 드시면 효과가 있으실 거에요,장미연_약국_30,E,생활서비스,약국,0,8,제품 효과 문의,,A,,,,,꾸준히 드시면 효과가 있으실 거에요,효과,,
고객,현금으로 하면 할인되나요?,장미연_약국_30,E,생활서비스,약국,1,9,할인 문의,,Q,,현금으로 하면 할인되나요?,,,,"현금, 할인",,현금/결제수단
점원,할인 안됩니다,장미연_약국_30,E,생활서비스,약국,0,10,할인 문의,,A,,,,,할인 안됩니다,할인,,
고객,아이들 마스크 있나요?,홍은민 약국 1,E,생활서비스,약국,1,1,제품 문의,,Q,,아이들 마스크 있나요?,,,,"아이들, 마스크",,마스크/의약외품종류
점원,미세먼지 마스크는 94퍼센트 제품이 제일 좋습니다,홍은민 약국 1,E,생활서비스,약국,0,2,제품 문의,,A,,,,,미세먼지 마스크는 94퍼센트 제품이 제일 좋습니다,"미세먼지 마스크, 94퍼센트, 제품",,"미세먼지 마스크/의약외품종류, 94퍼센트/비율"
고객,몇 개 들어있는데요?,홍은민 약국 1,E,생활서비스,약국,1,3,제품 수량 문의,,Q,,몇 개 들어있는데요?,,,,몇 개,,몇 개/개수
점원,세 개 들어있습니다,홍은민 약국 1,E,생활서비스,약국,0,4,제품 수량 문의,,A,,,,,세 개 들어있습니다,세 개,,세 개/개수
고객,일회용인데 며칠 더 써도 돼요?,홍은민 약국 1,E,생활서비스,약국,1,5,제품 문의,,Q,,일회용인데 며칠 더 써도 돼요?,,,,"일회용, 며칠",,일회용/횟수
점원,일회용 마스크는 쓰고 버리는 게 좋습니다,홍은민 약국 1,E,생활서비스,약국,0,6,제품 문의,,A,,,,,일회용 마스크는 쓰고 버리는 게 좋습니다,일회용 마스크,,일회용 마스크/의약외품종류
고객,80퍼센트는 검은색 없어요?,홍은민 약국 1,E,생활서비스,약국,1,7,제품 문의,,Q,,80퍼센트는 검은색 없어요?,,,,"80퍼센트, 검은색",,"80퍼센트/비율, 검은색/색"
점원,80퍼센트 제품은 94퍼센트 제품 옆에 있습니다 ,홍은민 약국 1,E,생활서비스,약국,0,8,제품 문의,,A,,,,,80퍼센트 제품은 94퍼센트 제품 옆에 있습니다 ,"80퍼센트, 제품, 94퍼센트",,"80퍼센트/비율, 94퍼센트/비율"
고객,일요일은 영업 안 하시죠?,홍은민 약국 1,E,생활서비스,약국,1,9,휴일 문의,,Q,,일요일은 영업 안 하시죠?,,,,"일요일, 영업",,일요일/요일
점원,네 일요일은 영업하지 않습니다,홍은민 약국 1,E,생활서비스,약국,0,10,휴일 문의,,A,,,,,네 일요일은 영업하지 않습니다,"일요일, 영업",,일요일/요일
고객,베니톨이라는 약 아세요?,홍은민 약국 2,E,생활서비스,약국,1,1,제품 문의,,Q,,베니톨이라는 약 아세요?,,,,"베니톨, 약",,베니톨/제품명
점원,네 베니톨 있습니다,홍은민 약국 2,E,생활서비스,약국,0,2,제품 문의,,A,,,,,네 베니톨 있습니다,베니톨,,베니톨/제품명
고객,베니톨은 처방받아야 살 수 있죠?,홍은민 약국 2,E,생활서비스,약국,1,3,제품 문의,,Q,,베니톨은 처방받아야 살 수 있죠?,,,,"베니톨, 처방",,베니톨/제품명
점원,네 처방받아야 살 수 있습니다,홍은민 약국 2,E,생활서비스,약국,0,4,처방전 관련 문의,,A,,,,,네 처방받아야 살 수 있습니다,처방,,
고객,뇌동맥류 수술을 받았는데 베니톨 먹으면 괜찮나요?,홍은민 약국 2,E,생활서비스,약국,1,5,제품 효과 문의,,Q,,뇌동맥류 수술을 받았는데 베니톨 먹으면 괜찮나요?,,,,"뇌동맥류, 수술, 베니톨",,"뇌동맥류/병명, 베니톨/제품명"
점원,뇌 수술을 언제 받으셨나요?,홍은민 약국 2,E,생활서비스,약국,0,6,전문가 의견 문의,치료 경험,Q,,,뇌 수술을 언제 받으셨나요?,,,"뇌, 수술",,뇌/신체부위
고객,작년 7월에,홍은민 약국 2,E,생활서비스,약국,1,7,전문가 의견 문의,치료 경험,A,,,,작년 7월에,,작년 7월,,작년 7월/수술일자
점원,그럼 병원에 가서 상의를 한 번 해 보셔야 합니다,홍은민 약국 2,E,생활서비스,약국,0,8,전문가 의견 문의,,A,5,,,,그럼 병원에 가서 상의를 한 번 해 보셔야 합니다,"병원, 상의",,
고객,약 값은 보험 처리 되나요?,홍은민 약국 2,E,생활서비스,약국,1,9,가격 문의,,Q,,약 값은 보험 처리 되나요?,,,,"약, 값, 보험 처리",,
점원,대부분 보험료로 처리하는데 병원에 따라 다릅니다,홍은민 약국 2,E,생활서비스,약국,0,10,가격 문의,,A,,,,,대부분 보험료로 처리하는데 병원에 따라 다릅니다,"보험료, 처리, 병원",,
고객,2주 해독 다이어트라는 제품은 뭐예요?,홍은민 약국 3,E,생활서비스,약국,1,1,제품 문의,,Q,,2주 해독 다이어트라는 제품은 어떻게 먹는 거예요?,,,,"2주 해독 다이어트, 제품",,2주 해독 다이어트/제품명
점원,유기농 야채를 발효한 제품인데 잡곡밥에 섞어 드시면 독성 물질을 끌어냅니다,홍은민 약국 3,E,생활서비스,약국,0,2,제품 문의,,A,,,,,유기농 야채를 발효한 제품인데 잡곡밥에 섞어 드시면 독성 물질을 끌어냅니다,"유기농 야채, 발효, 제품, 잡곡밥, 독성 물질",,
고객,그렇게 하면 빠져요?,홍은민 약국 3,E,생활서비스,약국,1,3,제품 효과 문의,,Q,,그렇게 하면 빠져요?,,,,,,
점원,네 살이 빠집니다,홍은민 약국 3,E,생활서비스,약국,0,4,제품 효과 문의,,A,,,,,네 살이 빠집니다,살,,살/신체부위
고객,2주 맞아요?,홍은민 약국 3,E,생활서비스,약국,1,5,복용기간 문의,,Q,,2주 맞아요?,,,,2주,,2주/투여일수
점원,보통 2주 하는데 완벽히 해독하시려면 3개월 걸립니다,홍은민 약국 3,E,생활서비스,약국,0,6,복용기간 문의,,A,,,,,보통 2주 하는데 완벽히 해독하시려면 3개월 걸립니다,"2주, 해독, 3개월",,"2주/투여일수, 3개월/투여일수"
고객,비용은 어떻게 되나요,홍은민 약국 3,E,생활서비스,약국,1,7,가격 문의,,Q,,비용은 어떻게 되나요,,,,비용,,
점원,2주는 15만원이고 한 달은 30만원입니다,홍은민 약국 3,E,생활서비스,약국,0,8,가격 문의,,A,,,,,2주는 15만원이고 한 달은 30만원입니다,"2주, 15만원, 한 달, 30만원",,"2주/투여일수, 15만원/가격, 한달/투여일수, 30만원/가격"
고객,제품 이름은 따로 없나요?,홍은민 약국 3,E,생활서비스,약국,1,9,제품 문의,,Q,,제품 이름은 따로 없나요?,,,,제품,,
점원,제품 이름은 한농채약입니다,홍은민 약국 3,E,생활서비스,약국,0,10,제품 문의,,A,,,,,제품 이름은 한농채약입니다,"제품, 한농채약",,한농채약/제품명
고객,페타밀이라는 약은 뭐가 좋아요?,홍은민 약국 4,E,생활서비스,약국,1,1,제품 효과 문의,,Q,,페타밀이라는 약은 뭐가 좋아요?,,,,"페타밀, 약",,페타밀/제품명
점원,페타밀은 항산화제도 되는 활성비타민입니다,홍은민 약국 4,E,생활서비스,약국,0,2,제품 성분 문의,,A,,,,,페타밀은 항산화제도 되는 활성비타민입니다,"페타밀, 항산화제, 활성비타민",,"페타밀/제품명, 항산화제/의약외품종류, 활성비타민/비타민종류"
